,name,hometown,high school?,sport,college
703,Will Spencer,"Redmond, Wash.",The Overlake School,mens rowing,stanford
704,John Spencer,"Bellvue, Wash.",The Overlake School,mens rowing,stanford
705,Jovanni Stefani,"San Francisco, Calif.",Lowell,mens rowing,stanford
706,Julius  Stener,"Dallas, Texas",The Episcopal School of Dallas,mens rowing,stanford
707,Drew  Taylor,"Dallas, Texas",St. Marks School,mens rowing,stanford
708,Sarah  Taylor,"Dallas, Texas",The Hockaday School,mens rowing,stanford
709,Brennan Wertz,"Mill Valley, Calif.",Tamalpais,mens rowing,stanford
710,Guy Wuollet,"Bryn Mawr, Pa.",The Haverford School,mens rowing,stanford
711,Andrew Ying,N/A,N/A,mens rowing,stanford
712,Carlos Zambrano,"Monterrey, Mexico",American School Foundation of Monterrey,mens rowing,stanford
713,Caroline Beckman,"Washington, DC",Sidwell Friends School,womens rowing light,stanford
714,Grace Cotter,"Seattle, Wash.",Holy Names Academy,womens rowing light,stanford
715,Shea Cours,"Rossmoor, Calif.",Los Alamitos,womens rowing light,stanford
716,Reagan Damoose,"Harbor Springs, Mich.",Harbor Springs,womens rowing light,stanford
717,Samantha Dore,"Bainbridge Island, Wash.",Bainbridge,womens rowing light,stanford
718,Isabella Duan,"Hillsborough, Calif.",Aragon,womens rowing light,stanford
719,Johanna Francis,"Santa Monica, Calif.",Marlborough School,womens rowing light,stanford
720,Isabella Garcia-Camargo,"Seattle, Wash.",Holy Names Academy,womens rowing light,stanford
721,Elan Halpern,"Carpinteria, Calif.",Cate School,womens rowing light,stanford
722,Keagan Hanley,"Manhasset, N.Y.",Manhasset,womens rowing light,stanford
723,Serena Harber,"Bellevue, Wash.",Bellevue,womens rowing light,stanford
724,Taylor Harris,"Des Moines, Wash.",Lakeside School,womens rowing light,stanford
725,Haley Hauser,"Cincinnati, OH",Walnut Hills,womens rowing light,stanford
726,Kate Hickey,"Yardley, Pa.",Notre Dame High School,womens rowing light,stanford
727,Ally Hinson,"Menlo Park, Calif.",Sacred Heart Preparatory,womens rowing light,stanford
728,Caitlin Hogan,N/A,N/A,womens rowing light,stanford
729,Michele Holtkamp,"Nashville, Tenn.",Brentwood,womens rowing light,stanford
730,Kira Jan,N/A,N/A,womens rowing light,stanford
731,Marie Johnson,"Lafayette, Calif.",Miramonte,womens rowing light,stanford
732,Hannah Levy,"Long Beach, Calif.",Wilson Classical,womens rowing light,stanford
733,Diba Massihpour,"Cupertino, Calif.",The Lawrenceville School,womens rowing light,stanford
734,Tiffany Ong,"Woodland Hills, Calif.",Viewpoint School,womens rowing light,stanford
735,Krithi Reddy,N/A,N/A,womens rowing light,stanford
736,Jordana Reist,"Larchmont, N.Y.",Mamaroneck,womens rowing light,stanford
737,Anne Ryschon,N/A,N/A,womens rowing light,stanford
738,Skyler Samuelson,"Russian, East European and Eurasian Studies","Freeport, Maine",womens rowing light,stanford
739,Brigitte Schmittlein,"Newton, Mass.",Winsor School,womens rowing light,stanford
740,Sarah Siegel,"Psychology, English","Washington, D.C.",womens rowing light,stanford
741,Claire Smythe,N/A,N/A,womens rowing light,stanford
742,Laura Stickells,"Bishop, Calif.",Bishop Union,womens rowing light,stanford
743,Allison Tielking,"St. Louis, Mo.",Mary Institute and St. Louis Country Day School,womens rowing light,stanford
744,Micah Trautwein,"Jarabacoa, Dominican Republic",N/A,womens rowing light,stanford
745,Hillary Umphrey,"Concord, Mass.",Noble and Greenough,womens rowing light,stanford
746,Jennifer Vu,N/A,N/A,womens rowing light,stanford
747,Kat Anderson,"Everett, Wash.",Kamiak High School,womens beach volleyball,stanford
748,Courtney Bowen,"Brooklyn, N.Y.",The Chapin School,womens beach volleyball,stanford
749,Payton Chang,"Science, Technology & Society","Newport Beach, Calif.",womens beach volleyball,stanford
750,Jennifer DiSanto,"Portola Valley, CA",Castilleja,womens beach volleyball,stanford
751,Kate Formico,"Saratoga, Calif",Archbishop Mitty,womens beach volleyball,stanford
752,Morgan Hentz,"Lakeside Park, Ky.",Notre Dame Academy,womens beach volleyball,stanford
753,Caitlin Keefe,"Pacific Palisades, Calif.",Marymount,womens beach volleyball,stanford
754,Kathryn Plummer,"Aliso Viejo, Calif.",Aliso Niguel,womens beach volleyball,stanford
755,Catherine Raquel,"Los Angeles, Calif.",Marlborough School,womens beach volleyball,stanford
756,Chelsea Red-Horse Mohl,"Huntington Beach, Calif.",Huntington Beach,womens beach volleyball,stanford
757,Shannon Richardson,"Los Gatos, Calif.",Harker,womens beach volleyball,stanford
758,Blake Sharp,"Orinda, Calif.",Miramonte,womens beach volleyball,stanford
759,Amelia Smith,"San Jose, Calif.",Notre Dame San Jose,womens beach volleyball,stanford
760,Sunny Villapando,"Manhattan Beach, Calif.",Mira Costa,womens beach volleyball,stanford
761,Nestor Cano,"Alella, Spain",Wellington College,mens sailing,stanford
762,Will La Dow,"San Diego, CA",Point Loma HS,mens sailing,stanford
763,William Marshall,"Auburndale, MA",Buckingham Browne and Nichols,mens sailing,stanford
764,Luke Muller,"Fort Pierce, Fla.",Lincoln Park Academy,mens sailing,stanford
765,Jack Parkin,"Riverside, Conn.",Brunswick School,mens sailing,stanford
766,Jacob Rosenberg,"Huntington Beach, Calif.",Sage Hill,mens sailing,stanford
767,Romain Screve,"Ross, Calif.",Branson,mens sailing,stanford
768,Kathryn Booker,"St. Petersburg, Fla.",Shorecrest,womens sailing,stanford
769,Madeline Bubb,"Newport Beach, Calif.",Newport Harbor,womens sailing,stanford
770,Mimi El-Khazindar,"Lymington, United Kingdom",Brockenhurst College,womens sailing,stanford
771,Haley Fox,"Fort Lauderdale, Fla.",Pine Crest High School,womens sailing,stanford
772,Meg Gerli,"Science, Technology and Society",Washington D.C.,womens sailing,stanford
773,Olivia Gugliemini,"Manahawkin, N.J.",Southern Regional,womens sailing,stanford
774,Stephanie Houck,"Annapolis, Md.",Severn School,womens sailing,stanford
775,Taylor Kirkpatrick,"Portsmouth, R.I.",St. George's School,womens sailing,stanford
776,Julia Lambert,"Portland, ME",Cheverus High School,womens sailing,stanford
777,Cassie Obel,"Marina del Rey, Calif.",Marymount,womens sailing,stanford
778,Kennedy Placek,"San Francisco, CA",The Branson School,womens sailing,stanford
779,Christina Sakellaris,"Milton, Mass.",Milton Academy,womens sailing,stanford
780,Sophia Sole,"Houston, Texas",The Kinkaid School,womens sailing,stanford
781,Victoria Thompson,"Newport Beach, Calif.",Corona del Mar,womens sailing,stanford
782,Elena VandenBerg,"Annapolis, MD",Archbishop Spalding,womens sailing,stanford
783,Sarah Bell,"Boston, Mass.",The Winsor School,womens squash,stanford
784,Chloe Chemtob,"Winter Park, Fla.",Trinity Prep School,womens squash,stanford
785,Tatyanna Dadabbo,"Bloomfield Hills, Mich.",Marian Catholic,womens squash,stanford
786,Julia Gillette,"Lake Forest, Ill.",Lake Forest Academy,womens squash,stanford
787,Christie Huchro,"Scarborough, N.Y.",Convent of the Sacred Heart,womens squash,stanford
788,Caroline Kimmel,"Rye, N.Y.",Rye Country Day School,womens squash,stanford
789,Juliette Love,"San Carlos, Calif.",The Nueva School,womens squash,stanford
790,Anna Marie Manning,"Wynnewood, Pa.",Agnes Irwin School,womens squash,stanford
791,Grayson Melby,"Wyndmoor, PA.",Germantown Friends,womens squash,stanford
792,Sumrin P. Mudgil,"Newtown Square, Pa.",The Baldwin School,womens squash,stanford
793,Caroline Neave,"Rye, N.Y.",Rye High School,womens squash,stanford
794,Lucy Rowe,"Bryn Mawr, Pa.",The Shipley School,womens squash,stanford
795,Tara Shannon,"Calgary, Alberta",Western Canada,womens squash,stanford
796,Casey Wong,"Ruxton, Md.",Roland Park Country School,womens squash,stanford
797,Andrew Chun,"La Jolla, Calif.",The Bishop’s School,mens water polo,stanford
798,Drew Holland,"Management, Science & Engineering","Orinda, Calif.",mens water polo,stanford
799,Jackson Kimbell,"Management, Science & Engineering","Long Beach, Calif.",mens water polo,stanford
800,Mitchell Mendoza,"Newport Beach, Calif.",Newport Harbor,mens water polo,stanford
801,Tyler Abramson,"Orinda, Calif.",Miramonte,mens water polo,stanford
802,Nelson Perla-Ward,"Palo Alto, Calif.",Sacred Heart Prep,mens water polo,stanford
803,Ben Hallock,"Studio City, Calif.",Harvard-Westlake,mens water polo,stanford
804,Connor Stapleton,"Davis, Calif.",Davis,mens water polo,stanford
805,Blake Parrish,"Goleta, Calif.",Dos Pueblos,mens water polo,stanford
806,Cody Smith,"San Diego, Calif.",Cathedral Catholic,mens water polo,stanford
807,Justin Roberto,"Danville, Calif.",San Ramon Valley,mens water polo,stanford
808,Reid Chase,"Corona del Mar, Calif.",Corona del Mar,mens water polo,stanford
809,Dylan Woodhead,"San Anselmo, Calif.",Sir Francis Drake,mens water polo,stanford
810,Harrison Enright,"San Mateo, Calif.",Sacred Heart Prep,mens water polo,stanford
811,Sam Pfeil,"Management, Science & Engineering","Laguna Niguel, Calif.",mens water polo,stanford
812,Bennett Williams,"Laguna Niguel, Calif.",Dana Hills,mens water polo,stanford
813,Marco Stanchi,"Bellevue, Wash.",Bellevue,mens water polo,stanford
814,Parker  Killion,"Irvine, Calif.",Lutheran,mens water polo,stanford
815,Zack  LaGrange,"La Jolla, Calif.",The Bishop’s School,mens water polo,stanford
816,Oliver Lewis,"Honolulu, Hawaii",Punahou,mens water polo,stanford
817,Duncan Mactavish,"Palos Verdes Estates, Calif.",Palos Verdes,mens water polo,stanford
818,Spencer Nelson,"Escondido, Calif.",Cathedral Catholic,mens water polo,stanford
819,Josh  Orrick,"Orange, Calif.",Lutheran,mens water polo,stanford
820,Emalia Eichelberger,"Honolulu, Hawaii",Punahou,womens water polo,stanford
821,Julia Hermann,"Solana Beach, Calif.",Torrey Pines,womens water polo,stanford
822,Katrina Sturm,"Davis, Calif.",Davis,womens water polo,stanford
823,Kayla Constandse,"Santa Ana, Calif.",Mater Dei,womens water polo,stanford
824,Mackenzie Wiley,"Coronado, Calif.",Coronado,womens water polo,stanford
825,Katie Dudley,"Science, Technology & Society","Okemos, Mich.",womens water polo,stanford
826,Lauren Bywater,"Riverside, Calif.",Riverside Poly,womens water polo,stanford
827,Hannah Shabb,"Seattle, Wash.",Lakeside School,womens water polo,stanford
828,Jordan Raney,"Manhattan Beach, Calif.",Mira Costa,womens water polo,stanford
829,Cassidy Wiley,"Coronado, Calif.",Coronado,womens water polo,stanford
830,Aria Fischer,"Laguna Beach, Calif.",Laguna Beach,womens water polo,stanford
831,Kat Klass,"Danville, Calif.",San Ramon Valley,womens water polo,stanford
832,Makenzie Fischer,"Laguna Beach, Calif.",Laguna Beach,womens water polo,stanford
833,Shannon Cleary,"Science, Technology & Society","Goleta, Calif.",womens water polo,stanford
834,Madison Berggren,"Tualatin, Ore.",Tualatin,womens water polo,stanford
835,Sarah Klass,"Danville, Calif.",San Ramon Valley,womens water polo,stanford
836,Bella Baldridge,"Laguna Beach, Calif.",Laguna Beach,womens water polo,stanford
837,Sophie Maguy,"Redondo Beach, Calif.",Redondo,womens water polo,stanford
838,Anna Rajaratnam,"Cupertino, Calif.",Cupertino,womens water polo,stanford
