,name,hometown,high school,school,name text,hometown text,high school text,school text,sport,college
18,Philip Hall,"Fayetteville, N.C. / South View","Fayetteville, N.C. / South View","Fayetteville, N.C. / South View",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
19,Will Hoffmann,"Cary, N.C. / Green Hope","Cary, N.C. / Green Hope","Cary, N.C. / Green Hope",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
20,J Johnson Jr.,"Morrisville, N.C. / Panther Creek","Morrisville, N.C. / Panther Creek","Morrisville, N.C. / Panther Creek",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
21,Nate Kawalec,"Chardon, Ohio / Chardon","Chardon, Ohio / Chardon","Chardon, Ohio / Chardon",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
22,Abdur Rahmaan Kelly,"Washington, DC / T. Roosevelt Senior HS","Washington, DC / T. Roosevelt Senior HS","Washington, DC / T. Roosevelt Senior HS",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
23,Gabriel King,"Mount Airy, N.C. / Mount Airy","Mount Airy, N.C. / Mount Airy","Mount Airy, N.C. / Mount Airy",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
24,Alexander Lang,"Raleigh, N.C. / North Raleigh Christian Academy","Raleigh, N.C. / North Raleigh Christian Academy","Raleigh, N.C. / North Raleigh Christian Academy",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
25,Laderique McNeill,"Bunnlevel, N.C. / Harnett Central","Bunnlevel, N.C. / Harnett Central","Bunnlevel, N.C. / Harnett Central",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
26,Yared Mekonnen,"Alexandria, Va. / Thomas Edison","Alexandria, Va. / Thomas Edison","Alexandria, Va. / Thomas Edison",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
27,Elijah Moskowitz,"Amherst, N.H. / Souhegan","Amherst, N.H. / Souhegan","Amherst, N.H. / Souhegan",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
28,Grant Northcutt,"Moseley, Va. / Cosby","Moseley, Va. / Cosby","Moseley, Va. / Cosby",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
29,Shannon Patterson,"Winston Salem, N.C. / Mt. Tabor HS","Winston Salem, N.C. / Mt. Tabor HS","Winston Salem, N.C. / Mt. Tabor HS",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
30,Dylan Peebles,"Raleigh, N.C. / Wakefield","Raleigh, N.C. / Wakefield","Raleigh, N.C. / Wakefield",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
31,William Pruden,,,,Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
32,"JaTory ""JT"" Reid","Monroe, N.C. / Piedmont","Monroe, N.C. / Piedmont","Monroe, N.C. / Piedmont",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
33,Grant Rivers,"Hendersonville, N.C. / Hendersonville HS","Hendersonville, N.C. / Hendersonville HS","Hendersonville, N.C. / Hendersonville HS",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
34,Edwin Rutto,"Newark, N.J. / St. Benedict's","Newark, N.J. / St. Benedict's","Newark, N.J. / St. Benedict's",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
35,Ian Shanklin,"Greensboro, N.C. / Page","Greensboro, N.C. / Page","Greensboro, N.C. / Page",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
36,Patrick Sheehan,"Mooresville, N.C. / Lake Norman","Mooresville, N.C. / Lake Norman","Mooresville, N.C. / Lake Norman",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
37,Aaron Thomas,"Brentwood, Tenn. / Brentwood","Brentwood, Tenn. / Brentwood","Brentwood, Tenn. / Brentwood",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
38,Alec Thomas,"Brentwood, Tenn. / Brentwood","Brentwood, Tenn. / Brentwood","Brentwood, Tenn. / Brentwood",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens track,nc_state
0,Javonne Antoine,"Beltsville, Md. / Elizabeth Seton HS","Beltsville, Md. / Elizabeth Seton HS","Beltsville, Md. / Elizabeth Seton HS",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
1,Kayla Beasley,"Durham, N.C. / Hillside HS","Durham, N.C. / Hillside HS","Durham, N.C. / Hillside HS",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
2,Bianca Bishop,"Charlotte, N.C. / Providence HS","Charlotte, N.C. / Providence HS","Charlotte, N.C. / Providence HS",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
3,Marissa Bishop,"Cary, N.C. / Cardinal Gibbons","Cary, N.C. / Cardinal Gibbons","Cary, N.C. / Cardinal Gibbons",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
4,Izzy Carron,"Skerries, Dublin, Ireland / Skerries Community College","Skerries, Dublin, Ireland / Skerries Community College","Skerries, Dublin, Ireland / Skerries Community College",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
5,Timara Chapman,"Raleigh, N.C. / Leesville Road","Raleigh, N.C. / Leesville Road","Raleigh, N.C. / Leesville Road",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
6,Dominique Clairmonte,"Lexington, Ohio / Lexington","Lexington, Ohio / Lexington","Lexington, Ohio / Lexington",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
7,Michelle Cobb,"Asheville, N.C. / T.C. Roberson","Asheville, N.C. / T.C. Roberson","Asheville, N.C. / T.C. Roberson",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
8,Mikieja Covington,"Wendell, N.C. / East Wake","Wendell, N.C. / East Wake","Wendell, N.C. / East Wake",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
9,Nell Crosby,"Colorado Springs, Colo. / Cheyenne Mountain","Colorado Springs, Colo. / Cheyenne Mountain","Colorado Springs, Colo. / Cheyenne Mountain",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
10,Gabriele Cunningham,"Charlotte, N.C. / Mallard Creek","Charlotte, N.C. / Mallard Creek","Charlotte, N.C. / Mallard Creek",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
11,Lauren Evans,"Fayetteville, N.C. / Pine Forest HS","Fayetteville, N.C. / Pine Forest HS","Fayetteville, N.C. / Pine Forest HS",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
12,Emma Ferguson,"Perth, Western Australia / Methodist Ladies' College","Perth, Western Australia / Methodist Ladies' College","Perth, Western Australia / Methodist Ladies' College",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
13,Ryen Frazier,"Raleigh, N.C. / Ravenscroft","Raleigh, N.C. / Ravenscroft","Raleigh, N.C. / Ravenscroft",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
14,Grace Gaudin,"Woodbridge, Va. / Forest Park","Woodbridge, Va. / Forest Park","Woodbridge, Va. / Forest Park",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
15,Rafaella Gibbons,"Orlando, Fla. / Winter Park","Orlando, Fla. / Winter Park","Orlando, Fla. / Winter Park",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
16,Rebekah Greengrass,"Cary, N.C. / Panther Creek","Cary, N.C. / Panther Creek","Cary, N.C. / Panther Creek",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
17,Jada Griffin,,,,Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
18,Janay Hall,"Fayetteville, N.C. / South View","Fayetteville, N.C. / South View","Fayetteville, N.C. / South View",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
19,Jersey Harris,"Atlantic City, N.J. / Page","Atlantic City, N.J. / Page","Atlantic City, N.J. / Page",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
20,Elly Henes,"Cary, N.C. / Green Hope","Cary, N.C. / Green Hope","Cary, N.C. / Green Hope",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
21,Ashley Ho,"Piqua, Ohio / Piqua","Piqua, Ohio / Piqua","Piqua, Ohio / Piqua",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
22,Ashley Holt,"Fairfax, Va. / George C. Marshall","Fairfax, Va. / George C. Marshall","Fairfax, Va. / George C. Marshall",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
23,Heather Holt,"Fairfax, Va. / George C. Marshall","Fairfax, Va. / George C. Marshall","Fairfax, Va. / George C. Marshall",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
24,Mariah Howlett,"Charlotte, N.C. / Lake Norman Charter","Charlotte, N.C. / Lake Norman Charter","Charlotte, N.C. / Lake Norman Charter",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
25,Nia Judkins,"Raleigh, N.C. / Athens Drive HS","Raleigh, N.C. / Athens Drive HS","Raleigh, N.C. / Athens Drive HS",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
26,Casey Kendall,"Herndon, Va. / Oakton","Herndon, Va. / Oakton","Herndon, Va. / Oakton",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
27,Rachel Koon,"Asheville, N.C. / T.C. Roberson","Asheville, N.C. / T.C. Roberson","Asheville, N.C. / T.C. Roberson",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
28,Sarah LaTour,"Waxhaw, N.C. / Cuthbertson","Waxhaw, N.C. / Cuthbertson","Waxhaw, N.C. / Cuthbertson",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
29,McKenzie Long,"Ironton, Ohio / Pickerington Central","Ironton, Ohio / Pickerington Central","Ironton, Ohio / Pickerington Central",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
30,Nevada Mareno,"Raleigh, N.C. / Leesville Road","Raleigh, N.C. / Leesville Road","Raleigh, N.C. / Leesville Road",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
31,Janel Pate,"Nashville, Tenn. / Hillsboro","Nashville, Tenn. / Hillsboro","Nashville, Tenn. / Hillsboro",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
32,Annie Pierce,"Cary, N.C. / Cardinal Gibbons","Cary, N.C. / Cardinal Gibbons","Cary, N.C. / Cardinal Gibbons",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
33,Alexis Postell,"Owings, Md. / Bullis School","Owings, Md. / Bullis School","Owings, Md. / Bullis School",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
34,Megan Rempel,"Ontario, Canada / E.L. Crossley Secondary School","Ontario, Canada / E.L. Crossley Secondary School","Ontario, Canada / E.L. Crossley Secondary School",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
35,Sophia Rigg,"Zionsville, Ind. / Zionsville Community","Zionsville, Ind. / Zionsville Community","Zionsville, Ind. / Zionsville Community",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
36,Savannah Shaw,United States of America / Upper St. Clair,United States of America / Upper St. Clair,United States of America / Upper St. Clair,Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
37,Hannah Stokes,"Weddington, NC / Weddington","Weddington, NC / Weddington","Weddington, NC / Weddington",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
38,Beth Taye,"Silver Springs, Md. / Paint Branch","Silver Springs, Md. / Paint Branch","Silver Springs, Md. / Paint Branch",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
39,Nicole Teague,"Atlanta, Ga. / The Lovett School","Atlanta, Ga. / The Lovett School","Atlanta, Ga. / The Lovett School",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
40,Anna Vess,"Fairview, N.C. / AC Reynolds","Fairview, N.C. / AC Reynolds","Fairview, N.C. / AC Reynolds",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
41,Caroline Walters,"Waxhaw, N.C. / Metrolina Christian Academy","Waxhaw, N.C. / Metrolina Christian Academy","Waxhaw, N.C. / Metrolina Christian Academy",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
42,Lauren White,"Raleigh, N.C. / Rolesville","Raleigh, N.C. / Rolesville","Raleigh, N.C. / Rolesville",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
43,Hannah Williams,"San Rafael, Calif. / Sir Francis Drake HS","San Rafael, Calif. / Sir Francis Drake HS","San Rafael, Calif. / Sir Francis Drake HS",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
44,Kylia Wright,"Raleigh, N.C. / Southeast Raleigh","Raleigh, N.C. / Southeast Raleigh","Raleigh, N.C. / Southeast Raleigh",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
45,Julia Zachgo,"Clifton Park, N.Y. / Shenendehowa","Clifton Park, N.Y. / Shenendehowa","Clifton Park, N.Y. / Shenendehowa",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
46,Isabel Zimmermann,"Clemmons, N.C. / Ronald Wilson Reagan","Clemmons, N.C. / Ronald Wilson Reagan","Clemmons, N.C. / Ronald Wilson Reagan",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens track,nc_state
0,Tyler Barnes,"Rock City Falls, N.Y.",Ballston Spa HS,Ballston Spa HS,Name,Hometown,High School,High School,wrestling,nc_state
1,P.J. Bernstein,"Raleigh, N.C.",Athens Drive HS,Athens Drive HS,Name,Hometown,High School,High School,wrestling,nc_state
2,Daniel Bullard,"Lawrenceville, Ga.",Archer HS,Archer HS,Name,Hometown,High School,High School,wrestling,nc_state
3,Thomas Bullard,"Lawrenceville, Ga.",Archer HS,Archer HS,Name,Hometown,High School,High School,wrestling,nc_state
4,Jakob Camacho,"Danbury, Conn.",Danbury HS,Danbury HS,Name,Hometown,High School,High School,wrestling,nc_state
5,Will Clark,"Cary, N.C.",Cary HS,Cary HS,Name,Hometown,High School,High School,wrestling,nc_state
6,Jake Cook,"Ballston Spa, N.Y.",Ballston Spa HS,Ballston Spa HS,Name,Hometown,High School,High School,wrestling,nc_state
7,Tommy Cox,"Deer Park, N.Y.",Deer Park HS,Deer Park HS,Name,Hometown,High School,High School,wrestling,nc_state
8,Roderick Davis,"Powder Springs, Ga.",Holy Innocents' Episcopal,Holy Innocents' Episcopal,Name,Hometown,High School,High School,wrestling,nc_state
9,John Devine,"East Greenbush, N.Y.",Columbia HS,Columbia HS,Name,Hometown,High School,High School,wrestling,nc_state
10,Kellen Devlin,"Amherst, N.Y.",Amherst HS,Amherst HS,Name,Hometown,High School,High School,wrestling,nc_state
11,Trevor Edwards,"Mattoon, Ill.",Mattonn HS,Mattonn HS,Name,Hometown,High School,High School,wrestling,nc_state
12,Alex Faison,"Whispering Springs, N.C.",Union Pines HS,Union Pines HS,Name,Hometown,High School,High School,wrestling,nc_state
13,Sean Fausz,"Alexandria, Ky.",Campbell County HS,Campbell County HS,Name,Hometown,High School,High School,wrestling,nc_state
14,Matt Fields,"Brunswick, Ohio",Walsh Jesuit HS,Walsh Jesuit HS,Name,Hometown,High School,High School,wrestling,nc_state
15,Matt Grippi,"Bedford Hills, N.Y.",Fox Lane HS,Fox Lane HS,Name,Hometown,High School,High School,wrestling,nc_state
16,Hayden Hidlay,"Lewistown, Pa.",Mifflin County HS,Mifflin County HS,Name,Hometown,High School,High School,wrestling,nc_state
17,Trent Hidlay,"Lewistown, Pa.",Mifflin County HS,Mifflin County HS,Name,Hometown,High School,High School,wrestling,nc_state
18,Tyrie Houghton,"Weddington, N.C.",Weddington HS,Weddington HS,Name,Hometown,High School,High School,wrestling,nc_state
19,Tyler Johnson,"Lockport, Ill.",Lockport HS,Lockport HS,Name,Hometown,High School,High School,wrestling,nc_state
20,Colin Lawler,"Houston, Texas",The Kinkaid School,The Kinkaid School,Name,Hometown,High School,High School,wrestling,nc_state
21,A.J. Leitten,"Fort Mill, S.C.",Fort Mill HS,Fort Mill HS,Name,Hometown,High School,High School,wrestling,nc_state
22,Charlie Lenox,"Erie, Pa.",Ft. LeBoeuf HS,Ft. LeBoeuf HS,Name,Hometown,High School,High School,wrestling,nc_state
23,Malik McDonald,"Hope Mills, N.C.",South View HS,South View HS,Name,Hometown,High School,High School,wrestling,nc_state
24,Sam Melikian,"Mohegan Lake, N.Y.",Fordham Prep School,Fordham Prep School,Name,Hometown,High School,High School,wrestling,nc_state
25,Jamal Morris,"Fort Lauderdale, Fla.",Cardinal Gibbons HS,Cardinal Gibbons HS,Name,Hometown,High School,High School,wrestling,nc_state
26,Jamel Morris,"Fort Lauderdale, Fla.",Cardinal Gibbons HS,Cardinal Gibbons HS,Name,Hometown,High School,High School,wrestling,nc_state
27,Justin Oliver,"Davison, Mich.",Davison HS,Davison HS,Name,Hometown,High School,High School,wrestling,nc_state
28,Jarred Papcsy,"Nazareth, Pa.",Bethlehem Catholic HS,Bethlehem Catholic HS,Name,Hometown,High School,High School,wrestling,nc_state
29,Nick Reenan,"Dallas, Texas",Wyoming Seminary Prep,Wyoming Seminary Prep,Name,Hometown,High School,High School,wrestling,nc_state
30,Josiah Rider,"Grand Junction, Colo.",Grand Junction HS,Grand Junction HS,Name,Hometown,High School,High School,wrestling,nc_state
31,Zurich Storm,"New Oxford, Pa.",New Oxford HS,New Oxford HS,Name,Hometown,High School,High School,wrestling,nc_state
32,Jarrett Trombley,"Owosso, Mich.",Lake Fenton HS,Lake Fenton HS,Name,Hometown,High School,High School,wrestling,nc_state
33,Alex Urquiza,"Miami, Fla.",Southwest HS,Southwest HS,Name,Hometown,High School,High School,wrestling,nc_state
34,Deonte Wilson,"Amityville, N.Y.",Amityville Memorial HS,Amityville Memorial HS,Name,Hometown,High School,High School,wrestling,nc_state
35,Tariq Wilson,"Steubenville, Ohio",Steubenville HS,Steubenville HS,Name,Hometown,High School,High School,wrestling,nc_state
36,Tony Wuest,"Smyrna, Del.",Smyrna HS,Smyrna HS,Name,Hometown,High School,High School,wrestling,nc_state
0,Jessica Moore,"Northridge, Calif.",Northridge Academy,Northridge Academy,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
1,Sam Russ,"Charlotte, N.C.",Providence Day,Providence Day,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
2,April Visser,"West Herriman, Utah",Herriman,Herriman,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
3,Lily Bishop,"Riverside, Calif.",Grand Terrace,Grand Terrace,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
4,Madeline Curtis,"Graham, N.C.",Southern Alamance,Southern Alamance,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
5,Dakota Christie,"Harrisburg, N.C.",Hickory Ridge,Hickory Ridge,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
6,Chandley Garner,"Lawsonville, N.C.",North Stokes,North Stokes,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
7,Natalie Jones,"Stedman, N.C.",Cape Fear,Cape Fear,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
8,Randi Farricker,"Glendora, Calif.",Arizona State,Arizona State,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
9,Kama Woodall,"Spring Hill, Fla.",F.W. Springstead,F.W. Springstead,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
10,Brittany Nimmo,"Springfield, Mo.",Ozark,Ozark,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
11,Sydney Nester,"Hillsville, Va.",Carroll County,Carroll County,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
12,Haylee Kobziak,"Waxhaw, N.C.",Cuthbertson,Cuthbertson,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
13,Timberlyn Shurbutt,"Alexandria, Ala.",Alexandria,Alexandria,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
14,Rylie Newman,"Swan Quarter, N.C.",Northside,Northside,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
15,Devin Wallace,"Raleigh, N.C.",Coastal Carolina,Coastal Carolina,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
16,Brigette Nordberg,"Exton, Pa.",Maryland,Maryland,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
17,Skylar Johnston,"Virginia Beach, Va.",Fordham,Fordham,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
18,Angie Rizzi,"Tuckahoe, N.Y.",LIU Brooklyn,LIU Brooklyn,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
19,Kelli Wagner,"Archdale, N.C.",Trinity,Trinity,Name,Hometown,High School/Last School,High School/Last School,softball,nc_state
0,Kaylee Frazier,"The Woodlands, Texas",The John Cooper School,The John Cooper School,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
1,Grace Irvin,"Raleigh, N.C.",Raleigh Charter,Raleigh Charter,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
2,Melissa Evans,"Lone Tree, Colo.",Highlands Ranch,Highlands Ranch,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
3,Kylie Pickrell,"Coppell, Texas",Coppell (Arizona State),Coppell (Arizona State),Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
4,Keira Moore,"Spartanburg, S.C.",Spartanburg (Gardner-Webb),Spartanburg (Gardner-Webb),Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
5,Kassie Kasper,"Algonquin, Ill.",Harry D. Jacobs,Harry D. Jacobs,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
6,Pam Chukwujekwu,"Laurel, Md.",Reservoir,Reservoir,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
7,Jasmine Evans,"Lone Tree, Colo.",Highlands Ranch,Highlands Ranch,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
8,Makenzie Kuchmaner,"Waxhaw, N.C.",Marvin Ridge,Marvin Ridge,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
9,Savannah Bryant,"Waynesville, N.C.",Tuscola,Tuscola,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
10,Sarah Konchan,"Kenosha, Wis.",Kenosha Tremper,Kenosha Tremper,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
11,Kristen Chatman,"Columbus, Ohio",Bishop Hartley,Bishop Hartley,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
12,Erin Chatman,"Columbus, Ohio",Bishop Hartley (Ohio State),Bishop Hartley (Ohio State),Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
13,Jade Parchment,"Kensington, Md.",Holy Cross,Holy Cross,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
14,Jessica Kemp,"Fort Mill, S.C.",Nation Ford,Nation Ford,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
15,Nina Sharpton,"Palm Beach, Fla.",Park Vista Community,Park Vista Community,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
16,Lauryn Terry,"Columbia, Md.",Hammond,Hammond,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
17,Nailah Gordon,"Southlake, Texas",Southlake Carroll,Southlake Carroll,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
18,Nahir Berrios Laguerre,"Raleigh, N.C.",Sanderson (NC Central),Sanderson (NC Central),Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
19,Teni Sopitan,"Laurel, Md.",Laurel,Laurel,Name,Hometown,High School (Last School),High School (Last School),womens volleyball,nc_state
0,Alexis Beucler,"Findlay, Ohio",Lake Minneola,Lake Minneola,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
1,Melissa Brooker,"Charlotte, N.C.",Covenant Day School,Covenant Day School,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
2,Katie Cox,"Fuquay Varina, N.C.",Southern Wake Academy,Southern Wake Academy,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
3,Caitlyn Fillard,"Centereach, N.Y.",Newfield,Newfield,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
4,Kailin Foland,"Morrisville, N.C.",Raleigh Charter,Raleigh Charter,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
5,Drew Grantham,"Durham, N.C.",CE Jordan,CE Jordan,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
6,Alliah Harrison,"Raleigh, N.C.",Middle Creek High School,Middle Creek High School,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
7,Olivia Hunter,"Hampstead, N.C.",Topsail,Topsail,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
8,Lauren Kent,"Willow Springs, N.C.",Holly Springs,Holly Springs,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
9,Hailey Mesmer,"Oak Ridge, Tenn.",Knoxville Catholic,Knoxville Catholic,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
10,Kasey Nelson,"Marietta, Ga.",Marietta,Marietta,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
11,Alexa Phillips,"Athens, Ga.",North Oconee,North Oconee,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
12,Paris Phillips,"Athens, Ga.",North Oconee,North Oconee,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
13,Victoria Prati,"Winter Haven, Fla.",Laurel Springs,Laurel Springs,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
14,Meredith Robinson,"Huntersville, N.C.",Cox Mill High School,Cox Mill High School,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
15,Alexis Sheppard,"Parker, Colo.",Chaparral High School,Chaparral High School,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
16,Maggie Tamburro,"Hummelstown, Pa.",Lower Dauphin,Lower Dauphin,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
17,Sara Watson,"Tabor City, N.C.",South Columbus,South Columbus,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
18,Haley Zarett,"Jamison, Pa.",Central Bucks High School West,Central Bucks High School West,Name,Hometown,High School/Last School,High School/Last School,womens gymnastics,nc_state
0,Zach Eisenberg,"Burke, Va.",Robinson Secondary,Robinson Secondary,Name,Hometown,High School (Previous School),High School (Previous School),mixed rifle,nc_state
1,Emily Fisher,"Fairfax, Va.",Robinson Secondary,Robinson Secondary,Name,Hometown,High School (Previous School),High School (Previous School),mixed rifle,nc_state
2,Kendra Jacobs,"Trent, S.D.",West Central (Air Force),West Central (Air Force),Name,Hometown,High School (Previous School),High School (Previous School),mixed rifle,nc_state
3,Tyler Lefebvre,"Uxbridge, Mass.",Nipmuc Regional,Nipmuc Regional,Name,Hometown,High School (Previous School),High School (Previous School),mixed rifle,nc_state
4,Will Marciniak,"Sewaren, N.J.",St. Joseph's,St. Joseph's,Name,Hometown,High School (Previous School),High School (Previous School),mixed rifle,nc_state
5,Claire Spina,"Clifton, Va.",Robinson Secondary,Robinson Secondary,Name,Hometown,High School (Previous School),High School (Previous School),mixed rifle,nc_state
